proton_number,neutron_number,energy,converged,accuracy,chemical-pot_n,chemical-pot_p,Fermi-level_n,Fermi-level_p,pairing-gap_n,pairing-gap_p,pairing-cutoff,pairing-energy_n,pairing-energy_p,pairing-energy_t,effective-strength-G_n,effective-strength-G_p,LN-chemical-pot_n,LN-chemical-pot_p,LN-energy_n,LN-energy_p,LN-energy_t,rms-radius_n,rms-radius_p,rms-radius_t,charge-radius,nuclear-radius,LN-rms-radius_n,LN-rms-radius_p,LN-rms-radius_t,LN-charge-radius,LN-nuclear-radius,beta2-deformation_n,beta2-deformation_p,beta2-deformation_t,LN-beta2-deformation_n,LN-beta2-deformation_p,LN-beta2-deformation_t,dipole-moment_n,dipole-moment_p,dipole-moment_t,quadrupole-moment_n,quadrupole-moment_p,quadrupole-moment_t,LN-quadrupole-moment_n,LN-quadrupole-moment_p,LN-quadrupole-moment_t,octupole-moment_n,octupole-moment_p,octupole-moment_t,hexadecapole-moment_n,hexadecapole-moment_p,hexadecapole-moment_t,LN-hexadecapole-moment_n,LN-hexadecapole-moment_p,LN-hexadecapole-moment_t,q5-moment_n,q5-moment_p,q5-moment_t,q6-moment_n,q6-moment_p,q6-moment_t,q7-moment_n,q7-moment_p,q7-moment_t,q8-moment_n,q8-moment_p,q8-moment_t,kinetic-energy_n,kinetic-energy_p,kinetic-energy_t,volume-energy,rho-tau-energy,rho-rho-energy,surface-energy,rho-Delta-rho-energy,(Nabla-rho)^2-energy,spin-orbit-energy,rho-Nabla-J-energy,Nabla-rho-J-energy,coulomb-energy,direct-coulomb,exchange-coulomb,pairing-coulomb,tensor-energy,direct-hartree,extra-energy,external-field-energy,entropy_n,entropy_p,entropy_t
104,194,-2087.946552,True,8.9113e-06,-3.19952,-8.972522999999997,-3.19952,-8.972522999999997,0.520696,0.3558,60.0,-7.532660000000001,-2.682857,-10.215517,-0.035993,-0.047186,0.096774,0.117783,-0.893774,-0.578214,-1.471988,6.496404,6.206919,6.396864,6.253901,8.015303999999999,6.4959989999999985,6.207685,6.396856,6.2546610000000005,8.015303999999999,0.150858,0.182131,0.161134,0.14998699999999998,0.183664,0.161055,0.0,0.0,0.0,15.582114,9.206186,24.7883,15.490166,9.28594,24.776106,0.0,0.0,0.0,2.243383,1.137536,3.3809190000000005,2.302042,1.165689,3.467731,0.0,0.0,0.0,0.78505,0.33813200000000004,1.123182,0.0,0.0,0.0,0.245472,0.118097,0.363569,3950.934865,1598.497983,5549.432848,-8938.585899,-152.112904,-8786.472995,258.595466,258.595466,0.0,-80.80064899999998,-80.80064899999998,0.0,1135.099186,1173.561111,-38.461924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,196,-2094.360812,True,8.528300000000001e-06,-3.133555,-9.27786,-3.133555,-9.27786,0.522185,0.334644,60.0,-7.560627999999999,-2.381005,-9.941633,-0.036065,-0.047033,0.099128,0.128031,-0.920394,-0.573362,-1.493756,6.525225,6.229049,6.424097,6.2756870000000005,8.033195,6.524828,6.229543,6.424,6.276178,8.033195,0.17108900000000002,0.203118,0.181529,0.170219,0.203933,0.18121,0.0,0.0,0.0,18.012747,10.340348,28.353095,17.918967000000006,10.383469,28.302436,0.0,0.0,0.0,2.5379110000000003,1.2702129999999998,3.808124,2.602787,1.298915,3.901702,0.0,0.0,0.0,0.85431,0.376354,1.230665,0.0,0.0,0.0,0.242351,0.127882,0.370233,3995.114904,1591.963347,5587.078251,-8980.467778,-156.383084,-8824.084694,260.624623,260.624623,0.0,-82.21604599999998,-82.21604599999998,0.0,1132.055527,1170.445784,-38.390257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,198,-2100.584455,True,9.9558e-06,-3.028001,-9.581583,-3.028001,-9.581583,0.513203,0.326435,60.0,-7.32985,-2.268913,-9.598763,-0.035932,-0.046965,0.103312,0.13156099999999998,-0.93296,-0.571569,-1.504529,6.55234,6.248366000000001,6.449278,6.2946839999999975,8.051007,6.551948,6.248546,6.449077,6.294862,8.051007,0.186117,0.218721,0.196656,0.185308,0.218767,0.196125,0.0,0.0,0.0,19.959701000000006,11.203834,31.163535,19.870552,11.206854,31.077406,0.0,0.0,0.0,2.736743,1.352714,4.089457,2.805978,1.379771,4.185749,0.0,0.0,0.0,0.852087,0.385315,1.237402,0.0,0.0,0.0,0.195067,0.121181,0.31624800000000003,4037.602594,1585.9506199999994,5623.553214000001,-9021.220596,-160.597745,-8860.62285,262.044185,262.044185,0.0,-83.20167099999998,-83.20167099999998,0.0,1129.343705,1167.663784,-38.320078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,200,-2106.56325,True,9.9383e-06,-2.904362,-9.88387,-2.904362,-9.88387,0.500459,0.32426,60.0,-7.011164999999999,-2.241488,-9.252653,-0.035723000000000005,-0.046908,0.108791,0.129492,-0.941793,-0.566782,-1.508575,6.578482000000001,6.266138,6.473324,6.3121480000000005,8.068741000000001,6.5781800000000015,6.265994,6.473074,6.3120059999999985,8.068741000000001,0.198609,0.231946,0.209295,0.197984,0.231256,0.20865,0.0,0.0,0.0,21.686516,11.948962,33.635478000000006,21.616298,11.912858,33.529156,0.0,0.0,0.0,2.853231,1.393665,4.246896,2.927922,1.417338,4.34526,0.0,0.0,0.0,0.786449,0.368494,1.154943,0.0,0.0,0.0,0.111164,0.100398,0.211563,4079.196645,1580.280742,5659.477387,-9061.23083,-164.79056,-8896.440269,263.093035,263.093035,0.0,-83.977326,-83.977326,0.0,1126.8357119999996,1165.086785,-38.251072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,202,-2112.277419,True,9.1052e-06,-2.766943,-10.183227,-2.766943,-10.183227,0.485657,0.321921,60.0,-6.646714,-2.213797,-8.860511,-0.035486000000000004,-0.046812,0.116537,0.124167,-0.953257,-0.554476,-1.507733,6.60382,6.28293,6.496537,6.328641,8.086397,6.603646,6.282586,6.496308,6.3283010000000015,8.086397,0.209519,0.243967,0.22047,0.209125,0.242854,0.219846,0.0,0.0,0.0,23.284987,12.635699,35.920685,23.239888,12.57667,35.81655900000001,0.0,0.0,0.0,2.883642,1.393254,4.276896,2.962693,1.412095,4.374788,0.0,0.0,0.0,0.662188,0.326757,0.988945,0.0,0.0,0.0,0.003101,0.068047,0.071148,4120.516298,1574.881891,5695.398189000001,-9100.925792,-168.994806,-8931.930986,263.933415,263.933415,0.0,-84.78854799999998,-84.78854799999998,0.0,1124.473562,1162.656783,-38.183222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,204,-2117.719448,True,8.8005e-06,-2.612826,-10.479702,-2.612826,-10.479702,0.475473,0.318213,60.0,-6.411842,-2.169476,-8.581317,-0.035259,-0.046675,0.125475,0.120171,-0.97235,-0.542081,-1.514431,6.627853999999999,6.298982,6.518662,6.344403,8.103976,6.627708,6.298735,6.518483,6.344157,8.103976,0.219238,0.254917,0.230487,0.218977,0.254037,0.23003,0.0,0.0,0.0,24.785699,13.270368,38.056067,24.755126,13.223497,37.978623,0.0,0.0,0.0,2.819901,1.346604,4.166506,2.899274,1.359305,4.258579,0.0,0.0,0.0,0.476389,0.260892,0.7372810000000001,0.0,0.0,0.0,-0.086689,0.026858,-0.05983,4162.4780310000015,1569.705078,5732.183109000001,-9140.94516,-173.27424299999996,-8967.670917,264.68478500000003,264.68478500000003,0.0,-85.758539,-85.758539,0.0,1122.212105,1160.328172,-38.116068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,206,-2122.826271,True,9.8743e-06,-2.448889,-10.768238,-2.448889,-10.768238,0.46642,0.311068,60.0,-6.2292190000000005,-2.081611,-8.310831,-0.034924000000000004,-0.046485000000000005,0.12964,0.12282,-0.970807,-0.537258,-1.508065,6.6510789999999975,6.313874,6.539891000000001,6.359013,8.121478999999999,6.650803999999999,6.313953,6.539731,6.359091,8.121478999999999,0.226264,0.263721,0.237977,0.225992,0.26366,0.237772,0.0,0.0,0.0,26.012211,13.793681,39.805892,25.978813,13.790837,39.76965,0.0,0.0,0.0,2.657177,1.260318,3.917496,2.733041,1.267527,4.000567,0.0,0.0,0.0,0.260725,0.17796800000000002,0.4386930000000001,0.0,0.0,0.0,-0.18737,-0.013773,-0.201143,4204.153749,1564.599322,5768.753071,-9180.461478,-177.554247,-9002.907231000001,265.377604,265.377604,0.0,-86.740214,-86.740214,0.0,1120.063642,1158.113542,-38.0499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,208,-2127.576863,True,7.670800000000001e-06,-2.291558,-11.051092,-2.291558,-11.051092,0.459859,0.299674,60.0,-6.120682,-1.940314,-8.060996000000001,-0.03455,-0.046283,0.125499,0.132351,-0.946065,-0.537346,-1.483411,6.673764,6.3280650000000005,6.560555,6.372928,8.138907000000001,6.673292,6.328453,6.56036,6.373313,8.138907000000001,0.231646,0.27070700000000003,0.24376,0.231311,0.271525,0.243785,0.0,0.0,0.0,27.073161,14.222785,41.295946,27.03027,14.26749,41.29776,0.0,0.0,0.0,2.42285,1.147132,3.569982,2.491023,1.150763,3.641786,0.0,0.0,0.0,0.022432,0.08659800000000001,0.109031,0.0,0.0,0.0,-0.265989,-0.050427,-0.316416,4245.568764,1559.403541,5804.9723049999975,-9219.393556,-181.84018,-9037.553376,266.007779,266.007779,0.0,-87.58270999999998,-87.58270999999998,0.0,1117.963726,1155.947516,-37.98379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,210,-2132.032848,True,9.3438e-06,-2.148031,-11.329,-2.148031,-11.329,0.454469,0.288491,60.0,-6.0410660000000025,-1.806552,-7.847617999999999,-0.03419,-0.046069,0.119617,0.147348,-0.920632,-0.544044,-1.464677,6.696378,6.3417309999999985,6.581032,6.386323,8.156261,6.695881,6.3422519999999984,6.58086,6.38684,8.156261,0.23592800000000005,0.276177,0.2483070000000001,0.235649,0.277536,0.248535,0.0,0.0,0.0,28.027788,14.572918,42.600706,27.990492,14.647016,42.637508,0.0,0.0,0.0,2.144267,1.022417,3.1666830000000004,2.201346,1.024721,3.226067,0.0,0.0,0.0,-0.22305300000000008,-0.004123,-0.227176,0.0,0.0,0.0,-0.318872,-0.079999,-0.398871,4286.346836,1554.13473,5840.481566,-9257.425894,-186.103368,-9071.322527,266.523527,266.523527,0.0,-88.198709,-88.198709,0.0,1115.898956,1153.816703,-37.917747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,212,-2136.261743,True,8.8599e-06,-2.010625,-11.605571,-2.010625,-11.605571,0.446596,0.277048,60.0,-5.893674,-1.675445,-7.5691190000000015,-0.033841,-0.045812,0.120279,0.165429,-0.915416,-0.551442,-1.466858,6.7194350000000025,6.355068,6.601737,6.399393,8.173542,6.719123,6.355589,6.601689,6.39991,8.173542,0.238991,0.28042,0.251626,0.238899,0.281983,0.252041,0.0,0.0,0.0,28.85972000000001,14.859107,43.71882700000001,28.845991,14.944389,43.79038,0.0,0.0,0.0,1.835435,0.894761,2.730196,1.879226,0.897357,2.776582,0.0,0.0,0.0,-0.452292,-0.092224,-0.544515,0.0,0.0,0.0,-0.376619,-0.103514,-0.480133,4326.005532,1548.791964,5874.7974950000025,-9294.09628,-190.301277,-9103.795003,266.895734,266.895734,0.0,-88.672801,-88.672801,0.0,1113.850085,1151.701523,-37.851438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,214,-2140.255554,True,9.9485e-06,-1.857187,-11.885585,-1.857187,-11.885585,0.439947,0.269125,60.0,-5.7680940000000005,-1.590633,-7.358728,-0.033556,-0.045534,0.12928199999999998,0.181946,-0.938103,-0.560338,-1.498441,6.7416399999999985,6.36777,6.621691,6.411832,8.190749,6.741510000000001,6.368228,6.621747,6.4122879999999975,8.190749,0.2412320000000001,0.283097,0.253894,0.241353,0.284657,0.254452,0.0,0.0,0.0,29.599844,15.060966,44.660809,29.61357000000001,15.146151,44.759721,0.0,0.0,0.0,1.525111,0.770515,2.295626,1.55491,0.7741060000000001,2.329016,0.0,0.0,0.0,-0.6638350000000001,-0.166356,-0.83019,0.0,0.0,0.0,-0.376131,-0.116986,-0.493117,4365.934307,1543.539741,5909.474049,-9330.911743,-194.548888,-9136.362856,267.324339,267.324339,0.0,-89.114001,-89.114001,0.0,1111.828972,1149.6149,-37.78592800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,216,-2143.902412,True,9.1425e-06,-1.682837,-12.174665,-1.682837,-12.174665,0.436185,0.262222,60.0,-5.721409,-1.520366,-7.241775,-0.033254,-0.045226,0.138054,0.194914,-0.958886,-0.566102,-1.524988,6.763061,6.3800040000000005,6.640992,6.4238089999999985,8.207885000000001,6.762925,6.380394,6.64102,6.424196,8.207885000000001,0.242004,0.284113,0.254635,0.242225,0.285637,0.255248,0.0,0.0,0.0,30.162922,15.17317,45.336092,30.189206,15.256404000000002,45.44560900000001,0.0,0.0,0.0,1.206531,0.645478,1.852009,1.22597,0.650415,1.876385,0.0,0.0,0.0,-0.833778,-0.228117,-1.061895,0.0,0.0,0.0,-0.346675,-0.121354,-0.468029,4406.184151,1538.303494,5944.487645,-9367.728756,-198.835393,-9168.893363,267.909708,267.909708,0.0,-89.593222,-89.593222,0.0,1109.788977,1147.509087,-37.72011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,218,-2147.09041,True,8.487999999999999e-06,-1.499881,-12.471657,-1.499881,-12.471657,0.43237,0.256385,60.0,-5.679172,-1.463862,-7.143033999999999,-0.032917,-0.044904,0.135568,0.202789,-0.942776,-0.567958,-1.510735,6.783726,6.391792,6.659661,6.4353440000000015,8.224949,6.78333,6.392124,6.659491,6.435673,8.224949,0.24125,0.283555,0.253837,0.241378,0.285067,0.254379,0.0,0.0,0.0,30.533099,15.199401000000002,45.7325,30.545717,15.282037,45.827753,0.0,0.0,0.0,0.879268,0.5197890000000001,1.399057,0.8901290000000001,0.5261359999999999,1.416265,0.0,0.0,0.0,-0.953416,-0.276693,-1.230109,0.0,0.0,0.0,-0.29040900000000003,-0.117443,-0.407852,4446.523652000002,1533.076847,5979.6005,-9404.394244,-203.137921,-9201.256323,268.62994100000003,268.62994100000003,0.0,-90.000208,-90.000208,0.0,1107.7273699999996,1145.381191,-37.653822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,220,-2149.841314,True,9.3883e-06,-1.328766,-12.768127,-1.328766,-12.768127,0.433831,0.251974,60.0,-5.777392,-1.424287,-7.201679,-0.032576999999999995,-0.044577,0.124199,0.205145,-0.908551,-0.5660890000000001,-1.47464,6.803976,6.403028,6.6779,6.4463300000000014,8.241943,6.803303,6.40332,6.677525,6.4466199999999985,8.241943,0.23923000000000005,0.281773,0.251785,0.239194,0.283302,0.252213,0.0,0.0,0.0,30.737904,15.157035999999998,45.89494000000001,30.727139,15.240647,45.967786,0.0,0.0,0.0,0.545094,0.397024,0.942118,0.544226,0.404664,0.94889,0.0,0.0,0.0,-1.020948,-0.311864,-1.332812,0.0,0.0,0.0,-0.211586,-0.107051,-0.318637,4486.552768,1527.88083,6014.433599,-9440.375524,-207.417727,-9232.957797,269.288565,269.288565,0.0,-90.200844,-90.200844,0.0,1105.68921,1143.276725,-37.587515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,222,-2152.266655,True,9.0671e-06,-1.18128,-13.05327,-1.18128,-13.05327,0.439923,0.249122,60.0,-6.0014400000000006,-1.40147,-7.40291,-0.032248,-0.044283,0.113974,0.202847,-0.887584,-0.5611689999999999,-1.448754,6.824253999999999,6.4135620000000015,6.695973,6.456621,8.258867,6.823519,6.4138410000000015,6.695548,6.4568970000000006,8.258867,0.236453,0.27930900000000003,0.248996,0.236287,0.280868,0.249338,0.0,0.0,0.0,30.840311,15.073949,45.914259,30.811973,15.159409,45.971381,0.0,0.0,0.0,0.213797,0.283584,0.497381,0.198338,0.292327,0.490665,0.0,0.0,0.0,-1.04443,-0.334835,-1.379265,0.0,0.0,0.0,-0.119223,-0.093156,-0.212379,4525.713619,1522.759994,6048.473613,-9475.171889,-211.630217,-9263.541672,269.658986,269.658986,0.0,-90.116454,-90.116454,0.0,1103.740752,1141.262885,-37.522133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,224,-2154.42858,True,9.6986e-06,-1.049046,-13.324281,-1.049046,-13.324281,0.444939,0.248696,60.0,-6.197653,-1.404847,-7.602500999999997,-0.031943,-0.044026,0.107566,0.196979,-0.8799819999999999,-0.555809,-1.435791,6.844642,6.423392,6.713937,6.4662120000000005,8.275721,6.843985000000001,6.423687,6.7135690000000015,6.4665050000000015,8.275721,0.233251,0.276463,0.245793,0.232926,0.278066,0.24603000000000005,0.0,0.0,0.0,30.880476,14.966128,45.846605,30.831494,15.054297,45.885792,0.0,0.0,0.0,-0.107655,0.180988,0.07333300000000001,-0.14112,0.19067,0.04955,0.0,0.0,0.0,-1.033319,-0.347881,-1.3812,0.0,0.0,0.0,-0.021641,-0.077834,-0.099475,4564.05606,1517.770488,6081.826548,-9508.957676,-215.781207,-9293.176469,269.74573,269.74573,0.0,-89.906755,-89.906755,0.0,1101.9018640000004,1139.36016,-37.458296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,226,-2156.372358,True,7.229500000000003e-06,-0.924579,-13.580234,-0.924579,-13.580234,0.451327,0.25052,60.0,-6.428946,-1.433202,-7.862147999999999,-0.031684,-0.04379,0.105696,0.188516,-0.8923180000000001,-0.5503819999999999,-1.4427,6.865193,6.432831,6.7319309999999986,6.475417,8.292508,6.864537,6.433161,6.731572,6.4757440000000015,8.292508,0.230816,0.273712,0.24316,0.230251,0.275365,0.243236,0.0,0.0,0.0,31.01633,14.860784,45.877114,30.93452700000001,14.952032999999998,45.886561,0.0,0.0,0.0,-0.372698,0.096805,-0.275893,-0.430195,0.107327,-0.322868,0.0,0.0,0.0,-1.001969,-0.345873,-1.347841,0.0,0.0,0.0,0.115013,-0.060889,0.054124,4602.3123700000015,1512.893177,6115.205547,-9542.287972,-219.931266,-9322.356706,269.633682,269.633682,0.0,-89.761214,-89.761214,0.0,1100.1424470000004,1137.538074,-37.39562700000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,228,-2158.081955,True,9.6503e-06,-0.793693,-13.827042,-0.793693,-13.827042,0.459768,0.253365,60.0,-6.71732,-1.472688,-8.190008,-0.031469,-0.04359,0.107232,0.180142,-0.918378,-0.546338,-1.464717,6.886151,6.442254,6.750239,6.484605,8.309227,6.8854570000000015,6.4426260000000015,6.749864,6.484975,8.309227,0.22841,0.271272,0.240639,0.227723,0.272978,0.240638,0.0,0.0,0.0,31.153906,14.771482,45.925388,31.054040000000004,14.866089,45.920129,0.0,0.0,0.0,-0.602742,0.022665,-0.5800770000000001,-0.677805,0.033972,-0.643833,0.0,0.0,0.0,-0.928193,-0.343595,-1.271788,0.0,0.0,0.0,0.200455,-0.046591,0.153865,4640.493715,1508.111399,6148.605114,-9575.166321,-224.071527,-9351.094794,269.54357400000004,269.54357400000004,0.0,-89.82225799999998,-89.82225799999998,0.0,1098.4126609999996,1135.746901,-37.334241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,230,-2159.490302,True,8.7092e-06,-0.6585880000000001,-14.057792999999998,-0.6585880000000001,-14.057792999999998,0.471868,0.255438,60.0,-7.127983,-1.503268,-8.631250999999999,-0.031237,-0.043405,0.104754,0.172987,-0.931821,-0.5414800000000001,-1.473301,6.907786,6.451766,6.769086,6.493883,8.325878,6.907023,6.452177,6.7686720000000005,6.494292,8.325878,0.227206,0.269698,0.239225,0.226604,0.271443,0.239291,0.0,0.0,0.0,31.458302000000003,14.729147,46.187449,31.368057,14.826358,46.194415,0.0,0.0,0.0,-0.737765,-0.027822000000000003,-0.765587,-0.813944,-0.015832,-0.8297760000000001,0.0,0.0,0.0,-0.818952,-0.334641,-1.153593,0.0,0.0,0.0,0.261516,-0.035116,0.2264,4678.571774,1503.364068,6181.935841,-9607.48904,-228.197611,-9379.291429,269.366999,269.366999,0.0,-89.92212099999998,-89.92212099999998,0.0,1096.722572,1133.996655,-37.27408300000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,232,-2160.584585,True,8.8941e-06,-0.530713,-14.268623000000002,-0.530713,-14.268623000000002,0.490246,0.256254,60.0,-7.763330000000002,-1.519368,-9.282698,-0.030959,-0.043219,0.095968,0.168165,-0.928329,-0.536909,-1.4652379999999998,6.930403,6.461389,6.7886960000000025,6.503273,8.342464,6.929697999999999,6.461832,6.788328999999999,6.5037129999999985,8.342464,0.227562,0.269307,0.239267,0.227261,0.271068,0.239548,0.0,0.0,0.0,31.989989,14.751731,46.741719,31.941297,14.850214,46.79151,0.0,0.0,0.0,-0.752931,-0.049022,-0.801953,-0.8110229999999999,-0.036517,-0.847541,0.0,0.0,0.0,-0.6703979999999999,-0.318923,-0.989322,0.0,0.0,0.0,0.29280900000000004,-0.027547,0.265262,4716.220479,1498.6157380000002,6214.836218,-9638.881896,-232.274401,-9406.607495,269.001418,269.001418,0.0,-89.87775,-89.87775,0.0,1095.085361,1132.30055,-37.215189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,234,-2161.430226,True,9.5423e-06,-0.421098,-14.459471,-0.421098,-14.459471,0.5138,0.255085,60.0,-8.605649,-1.512249,-10.117898,-0.030676,-0.043027,0.08607200000000001,0.166222,-0.925298,-0.532425,-1.457723,6.954264,6.471215,6.809284,6.512864,8.358984,6.9537520000000015,6.471677,6.809057000000001,6.513324,8.358984,0.229715,0.27034899999999995,0.24100700000000005,0.229773,0.272091,0.241535,0.0,0.0,0.0,32.795705,14.853860999999998,47.649566,32.799155,14.951729,47.750884,0.0,0.0,0.0,-0.647225,-0.040592,-0.687817,-0.679661,-0.027774,-0.707435,0.0,0.0,0.0,-0.4874810000000001,-0.297894,-0.785375,0.0,0.0,0.0,0.299892,-0.023782,0.276109,4753.102097,1493.8555789999998,6246.957676,-9669.13561,-236.272436,-9432.863173,268.40484100000003,268.40484100000003,0.0,-89.58397,-89.58397,0.0,1093.502458,1130.660076,-37.157618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,236,-2162.097569,True,9.7825e-06,-0.3294,-14.637525,-0.3294,-14.637525,0.538457,0.252992,60.0,-9.535128,-1.493952,-11.02908,-0.030407,-0.042843,0.078597,0.166149,-0.931132,-0.5288609999999999,-1.459993,6.978955,6.4812400000000014,6.830564,6.522654,8.375438,6.978602,6.4817160000000005,6.830452,6.523127,8.375438,0.232859,0.272266,0.243711,0.233111,0.27397,0.244365,0.0,0.0,0.0,33.767231,15.005613,48.772844,33.800348,15.101692000000002,48.90204,0.0,0.0,0.0,-0.473567,-0.014654,-0.488221,-0.4880930000000001,-0.001663,-0.489756,0.0,0.0,0.0,-0.294099,-0.274882,-0.5689810000000001,0.0,0.0,0.0,0.286025,-0.022559,0.263465,4789.236115,1489.10893,6278.345045,-9698.511903,-240.196804,-9458.315099,267.692361,267.692361,0.0,-89.076611,-89.076611,0.0,1091.9426119999996,1129.043514,-37.10090200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,238,-2162.61416,True,9.9695e-06,-0.249899,-14.810792,-0.249899,-14.810792,0.562527,0.250768,60.0,-10.49465,-1.474091,-11.968742,-0.030152,-0.04266,0.07297999999999999,0.166456,-0.94183,-0.525595,-1.467425,7.0037160000000025,6.4913669999999986,6.851969,6.532546,8.391829,7.0034300000000025,6.491854,6.851906,6.533029,8.391829,0.23584,0.27424,0.24632,0.236094,0.275904,0.246961,0.0,0.0,0.0,34.734533,15.161664000000002,49.896197,34.769093,15.255926,50.025018,0.0,0.0,0.0,-0.291747,0.016115,-0.275633,-0.2991,0.029204,-0.269896,0.0,0.0,0.0,-0.116211,-0.252295,-0.368506,0.0,0.0,0.0,0.247289,-0.022728,0.224561,4824.952988,1484.385217,6309.338205,-9727.455824,-244.080326,-9483.375498,267.002746,267.002746,0.0,-88.434608,-88.434608,0.0,1090.371487,1127.415837,-37.044349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,240,-2162.985425,True,9.7136e-06,-0.178611,-14.982197,-0.178611,-14.982197,0.5836020000000001,0.249065,60.0,-11.387372,-1.460205,-12.847577,-0.029910000000000006,-0.042483,0.06842100000000001,0.16683900000000002,-0.951031,-0.523433,-1.474464,7.0283,6.501604,6.873324,6.542548,8.408155,7.028057,6.5021,6.873292,6.5430410000000006,8.408155,0.238416,0.276123,0.248616,0.238613,0.277749,0.2492010000000001,0.0,0.0,0.0,35.658071,15.313935999999998,50.972007,35.68503300000001,15.406479,51.091512,0.0,0.0,0.0,-0.120514,0.048224,-0.07229,-0.124528,0.061359,-0.063169,0.0,0.0,0.0,0.036679,-0.230645,-0.193966,0.0,0.0,0.0,0.183306,-0.023628,0.159678,4860.403409000001,1479.693047,6340.096456,-9756.196463,-247.941101,-9508.255362,266.383121,266.383121,0.0,-87.725219,-87.725219,0.0,1088.778721,1125.766526,-36.987805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,242,-2164.001393,True,9.9538e-06,-0.594172,-15.032414,-0.594172,-15.032414,0.498935,0.353097,60.0,-8.332523,-2.921434,-11.253957000000002,-0.029875,-0.042677,0.097241,0.08996699999999999,-0.987785,-0.52181,-1.509595,6.992660000000001,6.4754,6.841295,6.516337,8.424419,6.9921539999999975,6.476134,6.841142,6.517067,8.424419,-0.14439100000000002,-0.16508699999999998,-0.149964,-0.144542,-0.166211,-0.15037799999999998,0.0,0.0,0.0,-21.555167,-9.082164,-30.637331,-21.574477,-9.146063,-30.720540000000003,0.0,0.0,0.0,0.096402,0.149475,0.245877,0.09634,0.151368,0.247708,0.0,0.0,0.0,0.523903,0.057883,0.5817859999999999,0.0,0.0,0.0,-0.134451,-0.017141,-0.151592,4914.324929,1472.817325,6387.142253,-9809.916195,-254.315334,-9555.600861,271.806859,271.806859,0.0,-87.378986,-87.378986,0.0,1087.1082279999996,1123.99842,-36.890192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,244,-2165.225905,True,8.4583e-06,-0.5149020000000001,-15.232287,-0.5149020000000001,-15.232287,0.473103,0.364758,60.0,-7.5687570000000015,-3.130961,-10.699719,-0.029572,-0.042495,0.110925,0.085155,-1.005594,-0.523432,-1.529026,7.009662,6.482519,6.856372,6.52324,8.44062,7.009086999999999,6.4834010000000015,6.856210000000001,6.524117,8.44062,-0.134216,-0.153669,-0.139413,-0.134577,-0.154887,-0.140005,0.0,0.0,0.0,-20.300156,-8.472605,-28.772761,-20.351397,-8.542081,-28.893478,0.0,0.0,0.0,-0.17873599999999998,0.068926,-0.10981,-0.18622,0.06903300000000001,-0.117187,0.0,0.0,0.0,0.532291,0.065602,0.597893,0.0,0.0,0.0,-0.065853,-0.012053,-0.077907,4950.516332,1468.871504,6419.387836,-9842.590941,-258.438832,-9584.152109,272.420915,272.420915,0.0,-87.59770400000002,-87.59770400000002,0.0,1085.382734,1122.215647,-36.832913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
